Time,Time Code,Country Name,Country Code,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate) [SL.TLF.CACT.ZS]","Labor force participation rate, total (% of total population ages 15+) (national estimate) [SL.TLF.CACT.NE.ZS]",Employment in agriculture (% of total employment) (modeled ILO estimate) [SL.AGR.EMPL.ZS],"Employers, total (% of total employment) (modeled ILO estimate) [SL.EMP.MPYR.ZS]",Employment in industry (% of total employment) (modeled ILO estimate) [SL.IND.EMPL.ZS],Employment in services (% of total employment) (modeled ILO estimate) [SL.SRV.EMPL.ZS],"Employment to population ratio, 15+, total (%) (modeled ILO estimate) [SL.EMP.TOTL.SP.ZS]","Employment to population ratio, 15+, total (%) (national estimate) [SL.EMP.TOTL.SP.NE.ZS]","Unemployment, total (% of total labor force) (modeled ILO estimate) [SL.UEM.TOTL.ZS]","Unemployment, total (% of total labor force) (national estimate) [SL.UEM.TOTL.NE.ZS]","Children in employment, total (% of children ages 7-14) [SL.TLF.0714.ZS]",GDP growth (annual %) [NY.GDP.MKTP.KD.ZG],GDP per capita growth (annual %) [NY.GDP.PCAP.KD.ZG]
2019,YR2019,Upper middle income,UMC,65.31879969,..,21.95036133,3.951019511,25.23877108,52.81086644,61.52632715,63.64430811,5.805638196,6.037790656,..,4.13071773,3.506290378
2020,YR2020,World,WLD,58.56006035,..,26.94970728,3.199556615,22.62511756,50.42517479,54.52043736,..,6.89827321,6.676581958,..,-3.072225493,-4.042394557
2020,YR2020,Afghanistan,AFG,41.58,41.58,45.98341,1.643259,18.48131,35.53528,36.711,36.71,11.71,11.71,..,-2.351100673,-5.364665931
2020,YR2020,Albania,ALB,56.845,..,35.54197,2.957866,20.78154,43.67657,49.417,..,13.067,..,..,-3.302082039,-2.745238678
2020,YR2020,Algeria,DZA,39.349,..,10.5245,4.448475,30.49272,58.98276,34.53,..,12.248,..,..,-5.1,-6.729941651
2020,YR2020,American Samoa,ASM,..,..,..,..,..,..,..,..,..,..,..,5.065359477,7.64030128
2020,YR2020,Andorra,AND,..,..,..,..,..,..,..,..,..,..,..,-11.18393994,-12.73507756
2020,YR2020,Angola,AGO,76.459,..,59.20556,4.513509,7.494999,33.29944,68.545,..,10.35,..,..,-5.638214717,-8.672432129
2020,YR2020,Antigua and Barbuda,ATG,..,..,..,..,..,..,..,..,..,..,..,-17.50218503,-17.98917356
2020,YR2020,Argentina,ARG,56.02,56.02,7.686438,2.933028,20.45702,71.85657,49.6,49.6,11.46,11.46,..,-9.943235134,-10.81261085
2020,YR2020,Armenia,ARM,61.999,66.48,30.80131,1.521912,17.14297,52.05572,54.448,58.39,12.18,12.18,..,-7.199999999,-6.704049318
2020,YR2020,Aruba,ABW,..,..,..,..,..,..,..,..,..,..,..,-18.58909924,-18.69832435
2020,YR2020,Australia,AUS,65.03,65.03,2.765993,5.93222,19.1911,78.0429,60.829,60.83,6.46,6.46,..,-0.050885336,-1.278358059
2020,YR2020,Austria,AUT,60.77,60.81,3.906833,4.713658,25.05321,71.03996,57.513,57.65,5.36,5.2,..,-6.453968467,-6.841544703
2020,YR2020,Azerbaijan,AZE,67.538,66.8,34.84196,11.83626,14.95154,50.2065,62.702,61.04,7.16,7.24,..,-4.300000102,-4.952701739
2020,YR2020,"Bahamas, The",BHS,69.864,..,3.262124,2.94877,11.5693,85.16857,60.875,..,12.867,..,..,-23.50817631,-23.86836277
2020,YR2020,Bahrain,BHR,70.601,..,0.9894256,1.586653,34.90001,64.11069,69.419,..,1.674,..,..,-4.644637359,-3.565598605
2020,YR2020,Bangladesh,BGD,58.03,..,37.87102,5.2116,21.24903,40.87996,55.007,..,5.209,..,..,3.448025628,2.271109279
2020,YR2020,Barbados,BRB,60.455,..,2.818063,0.5275936,16.64022,80.54092,54.346,..,10.105,..,..,-13.31102153,-13.46945599
2020,YR2020,Belarus,BLR,63.222,70.3,8.313313,0.8301646,32.1804,59.50628,60.662,67.46,4.05,4.05,..,-0.672904125,-0.251386576
2020,YR2020,Belgium,BEL,53.82,53.82,0.9285538,3.825827,20.40908,78.66236,50.833,50.83,5.55,5.55,..,-5.36258592,-5.769592438
2020,YR2020,Belize,BLZ,63.072,..,21.43769,4.938459,18.21847,60.34448,56.268,..,10.788,..,..,-13.40295909,-14.68046614
2020,YR2020,Benin,BEN,62.081,..,28.87396,1.419859,22.05756,49.06847,61.044,..,1.671,..,..,3.8487924,0.951937861
2020,YR2020,Bermuda,BMU,..,..,..,..,..,..,..,..,..,..,..,-6.837955191,-6.811709487
2020,YR2020,Bhutan,BTN,60.8,67.83,56.46911,0.0973262,9.900593,33.63029,57.742,64.42,5.03,5.03,..,-10.00969933,-10.59763139
2020,YR2020,Bolivia,BOL,69.68,69.68,30.00065,3.509483,18.06164,51.9377,64.175,64.18,7.9,7.9,..,-8.737884358,-9.952404845
2020,YR2020,Bosnia and Herzegovina,BIH,46.8,47.65,11.97932,5.679895,33.35819,54.6624,39.656,40.09,15.265,15.87,..,-3.015095148,-1.778703887
2020,YR2020,Botswana,BWA,62.686,66.29,23.44074,2.261203,14.33634,62.22303,49.509,52.36,21.02,21.02,..,-8.729451498,-10.40331706
2020,YR2020,Brazil,BRA,59.63,60.29,9.529819,4.749464,20.18665,70.28353,51.324,52.03,13.93,13.7,..,-3.276758796,-3.918004172
2020,YR2020,British Virgin Islands,VGB,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Brunei Darussalam,BRN,63.798,65.22,1.336576,2.638475,23.71507,74.94786,59.071,60.38,7.41,7.41,..,1.13357335,0.291718917
2020,YR2020,Bulgaria,BGR,55.55,55.55,6.585689,3.58871,30.32113,63.09319,52.706,52.7,5.12,5.12,..,-3.958614598,-3.380400724
2020,YR2020,Burkina Faso,BFA,64.756,..,73.81441,0.610561,6.796336,19.38925,61.483,..,5.055,..,..,1.93032489,-0.773847474
2020,YR2020,Burundi,BDI,78.487,78.56,86.09478,1.194965,3.492677,10.41253,77.678,77.75,1.03,1.03,..,0.327156893,-2.508461168
2020,YR2020,Cabo Verde,CPV,54.249,..,11.29027,4.195768,21.75574,66.9545,46.178,..,14.878,..,..,-19.30282275,-20.07982255
2020,YR2020,Cambodia,KHM,75.317,82.24,39.42049,0.1168357,24.95631,35.62321,75.093,82.1,0.298,0.17,..,-3.096006731,-4.213653755
2020,YR2020,Cameroon,CMR,71.178,..,43.30416,2.89445,15.14741,41.5484,68.368,..,3.947,..,..,0.259932916,-2.422434418
2020,YR2020,Canada,CAN,64.02,64.32,1.556357,4.23467,19.26472,79.1789,57.964,58.11,9.46,9.66,..,-5.074357568,-6.088212049
2020,YR2020,Cayman Islands,CYM,..,..,..,..,..,..,..,..,..,..,..,-5.108135407,-6.767414346
2020,YR2020,Central African Republic,CAF,69.822,..,68.94441,0.8508107,6.545935,24.50965,65.367,..,6.38,..,..,0.899999997,-1.624775579
2020,YR2020,Chad,TCD,59.315,..,69.46343,1.233806,9.40928,21.1273,58.339,..,1.645,..,..,-1.600006737,-4.66133902
2020,YR2020,Channel Islands,CHI,58.025,..,2.373666,4.481764,25.64495,71.98138,53.493,..,7.811,..,..,-7.965078807,-8.881055213
2020,YR2020,Chile,CHL,55.38,56.36,7.283526,3.812921,21.86855,70.84792,49.211,50.2,11.14,10.94,..,-6.145246857,-7.413626946
2020,YR2020,China,CHN,64.962,..,24.85378,3.988312,27.73455,47.41167,61.714,..,5,5.61,..,2.238638356,1.995558042
2020,YR2020,Colombia,COL,62.7,63.42,16.60805,3.306453,20.06682,63.32512,53.27,53.28,15.04,15.98,..,-7.252299075,-8.605811527
2020,YR2020,Comoros,COM,43.677,..,35.60059,0.9397151,19.68734,44.71207,39.732,..,9.032,..,..,-0.195556827,-2.074861396
2020,YR2020,"Congo, Dem. Rep.",COD,65.307,63.44,55.91112,2.307309,9.772702,34.31617,61.959,62.51,5.127,1.47,..,1.735422764,-1.49268943
2020,YR2020,"Congo, Rep.",COG,67.181,..,36.78384,0.9772482,20.99059,42.22562,52.054,..,22.517,..,..,-6.239319632,-8.400600152
2020,YR2020,Costa Rica,CRI,60.62,60.62,18.61562,3.250871,17.59424,63.79019,50.66,50.66,16.43,16.43,..,-4.273354322,-4.994101584
2020,YR2020,Cote d'Ivoire,CIV,64.065,..,45.56653,1.563978,10.57552,43.85796,62.361,..,2.66,..,..,1.737620429,-0.782841474
2020,YR2020,Croatia,HRV,51.03,51.03,6.466039,5.271843,28.23736,65.29666,47.198,47.2,7.51,7.51,..,-8.580343021,-8.183444642
2020,YR2020,Cuba,CUB,51.937,..,18.0478,5.285151,16.7678,65.1844,51.21,..,1.4,..,..,-10.94834097,-10.8222658
2020,YR2020,Curacao,CUW,..,56.37,..,..,..,..,..,45.62,..,19.07,..,-18.43847185,-17.12567166
2020,YR2020,Cyprus,CYP,62.7,62.81,2.731652,1.800844,19.51125,77.7571,57.941,57.94,7.59,7.76,..,-4.372474186,-5.450317794
2020,YR2020,Czechia,CZE,59.79,59.79,2.610028,2.859596,37.24554,60.14445,58.265,58.27,2.55,2.55,..,-5.502967961,-5.732526894
2020,YR2020,Denmark,DNK,62.02,62.02,2.114526,3.387649,18.88858,78.99689,58.522,58.52,5.64,5.64,..,-1.994607569,-2.280015264
2020,YR2020,Djibouti,DJI,30.751,..,1.216456,3.966284,5.847301,92.93624,22.126,..,28.048,..,..,1.202022033,-0.298338539
2020,YR2020,Dominica,DMA,..,..,..,..,..,..,..,..,..,..,..,-16.60491154,-17.26169347
2020,YR2020,Dominican Republic,DOM,60.35,60.36,8.955323,3.048677,19.47595,71.56875,56.651,56.67,6.13,6.13,..,-6.720239373,-7.719058679
2020,YR2020,Ecuador,ECU,60.09,59.93,31.77071,2.347145,15.88114,52.34814,56.419,56.25,6.11,6.13,..,-7.787607091,-9.07131767
2020,YR2020,"Egypt, Arab Rep.",EGY,41.54,41.62,20.37913,8.806324,28.49645,51.12441,38.242,38.3,7.939,7.97,..,3.550164838,1.770968731
2020,YR2020,El Salvador,SLV,55.706,59.24,15.65422,3.931821,23.35436,60.99146,52.909,56.28,5.02,5.01,..,-7.878383783,-8.061580857
2020,YR2020,Equatorial Guinea,GNQ,54.085,..,56.1105,8.553316,13.40595,30.48355,49.058,..,9.295,..,..,-4.241481321,-6.822442154
2020,YR2020,Eritrea,ERI,77.046,..,62.85835,1.249432,8.42395,28.7177,71.437,..,7.28,..,..,..,..
2020,YR2020,Estonia,EST,63.05,63.56,2.964256,4.791377,29.1426,67.89314,58.662,59.24,6.96,6.8,..,-0.551001258,-0.747277944
2020,YR2020,Eswatini,SWZ,50.375,..,12.69884,1.972733,24.14625,63.15491,37.741,..,25.08,..,..,-1.55964259,-2.480299705
2020,YR2020,Ethiopia,ETH,79.802,..,64.08641,0.4837759,9.910607,26.00297,76.51,..,4.126,..,..,6.059530886,3.280847984
2020,YR2020,Faroe Islands,FRO,..,..,..,..,..,..,..,..,..,..,..,-2.628731394,-3.992282117
2020,YR2020,Fiji,FJI,56.346,..,29.42871,1.16318,14.27648,56.29482,53.644,..,4.794,..,..,-17.0002349,-17.17670889
2020,YR2020,Finland,FIN,58.991,59.03,3.655223,3.705941,21.94896,74.39578,54.414,54.45,7.76,7.76,..,-2.354965157,-2.495122968
2020,YR2020,France,FRA,54.53,54.53,2.350046,4.204841,19.96478,77.68517,50.162,50.17,8.01,8.01,..,-7.784586492,-8.034474295
2020,YR2020,French Polynesia,PYF,55.785,..,2.124653,3.22142,14.93969,82.93478,48.159,..,13.67,..,..,-6.999991348,-7.678578454
2020,YR2020,Gabon,GAB,46.355,..,29.63982,2.460089,15.53972,54.82027,36.284,..,21.726,..,..,-1.837761064,-3.969558634
2020,YR2020,"Gambia, The",GMB,60.272,..,49.03005,1.682392,7.076586,43.89336,57.201,..,5.096,..,..,0.591487288,-1.953083669
2020,YR2020,Georgia,GEO,63.4,63.4,41.05473,1.952242,13.41607,45.52914,55.963,55.96,11.73,11.73,..,-6.760439817,-6.824432632
2020,YR2020,Germany,DEU,60.65,60.65,1.311538,4.10408,27.45272,71.23574,58.309,58.31,3.86,3.86,..,-3.696788705,-3.775429714
2020,YR2020,Ghana,GHA,68.377,..,39.99625,5.176946,18.70606,41.29772,65.797,..,3.774,..,..,0.513941671,-1.541636526
2020,YR2020,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Greece,GRC,50.576,50.49,10.63116,7.742891,15.00292,74.36592,42.327,42.46,16.31,15.9,..,-9.004043642,-8.808563835
2020,YR2020,Greenland,GRL,..,..,..,..,..,..,..,..,..,..,..,0.187608794,-0.064784281
2020,YR2020,Grenada,GRD,..,..,..,..,..,..,..,..,..,..,..,-13.75662226,-14.41148694
2020,YR2020,Guam,GUM,62.015,..,0.2374406,3.29501,14.11036,85.6522,57.936,..,6.577,..,..,-11.39218114,-11.71000085
2020,YR2020,Guatemala,GTM,57.104,..,30.84528,2.629327,20.19765,48.95705,55.185,..,3.359,..,..,-1.791857695,-3.273321968
2020,YR2020,Guinea,GIN,52.378,..,59.76257,1.639304,6.804561,33.43287,49.264,..,5.945,..,..,4.920266372,2.317241012
2020,YR2020,Guinea-Bissau,GNB,55.425,..,50.92699,1.074406,10.26482,38.8082,53.427,..,3.605,..,..,-2.399999999,-4.596719957
2020,YR2020,Guyana,GUY,49.604,..,12.21986,5.490997,23.86353,63.91661,41.871,..,15.589,..,..,43.47955594,43.75870325
2020,YR2020,Haiti,HTI,65.248,..,46.24643,0.6519279,12.07601,41.67756,55.405,..,15.085,..,..,-3.305505473,-4.55718544
2020,YR2020,Honduras,HND,60.29,60.29,25.21287,9.74737,23.05396,51.73317,53.851,53.85,10.68,10.68,..,-8.964760184,-10.43019024
2020,YR2020,"Hong Kong SAR, China",HKG,59.56,59.71,0.1895583,2.645043,13.49168,86.31873,56.1,56.24,5.81,5.81,..,-6.54479911,-6.208755145
2020,YR2020,Hungary,HUN,56.71,56.9,4.756917,4.583722,31.90223,63.34086,54.3,54.48,4.25,4.25,..,-4.535550833,-4.330016567
2020,YR2020,Iceland,ISL,73.47,78.98,4.04321,3.59536,17.94636,78.01043,69.444,74.65,5.48,5.48,..,-7.241872034,-8.73526415
2020,YR2020,India,IND,48.163,50.45,44.30447,2.247908,23.93212,31.76339,43.253,46.49,10.195,7.86,..,-5.83105322,-6.72629208
2020,YR2020,Indonesia,IDN,67.4,67.4,29.57159,3.393806,21.53538,48.89307,64.535,64.53,4.25,4.25,..,-2.065511829,-2.885094093
2020,YR2020,"Iran, Islamic Rep.",IRN,40.95,40.95,16.72775,3.138237,33.57113,49.70112,36.982,36.98,9.69,9.69,..,3.330288459,2.470892267
2020,YR2020,Iraq,IRQ,40.733,..,20.2741,2.014574,20.77097,58.95493,34.122,..,16.23,..,..,-12.03679309,-14.09023465
2020,YR2020,Ireland,IRL,61.12,61.12,4.48231,4.077035,18.8273,76.69035,57.685,57.68,5.62,5.62,..,6.184538039,5.097385401
2020,YR2020,Isle of Man,IMN,..,..,..,..,..,..,..,..,..,..,..,-8.83623207,-8.958801921
2020,YR2020,Israel,ISR,61.79,63.41,0.9055978,3.947792,17.09492,81.99945,59.114,60.76,4.33,4.17,..,-1.857289278,-3.573037419
2020,YR2020,Italy,ITA,48.51,48.51,3.983195,5.947383,26.37132,69.64549,44.066,44.06,9.16,9.16,..,-8.979126097,-8.534686345
2020,YR2020,Jamaica,JAM,65.098,62.2,15.93649,3.414099,15.78425,68.27927,60.867,58.16,6.5,6.5,..,-9.9,-10.1128523
2020,YR2020,Japan,JPN,62,61.95,3.249428,1.762314,23.96645,72.78414,60.264,60.21,2.8,2.81,..,-4.278603688,-3.996581849
2020,YR2020,Jordan,JOR,39.95,39.95,3.304796,2.891072,17.57436,79.12084,32.276,32.27,19.21,19.21,..,-1.606636278,-3.677712354
2020,YR2020,Kazakhstan,KAZ,69.2,69.2,15.47029,1.34964,20.6257,63.904,65.816,65.9,4.89,4.89,..,-2.5,-3.757983454
2020,YR2020,Kenya,KEN,73.224,..,33.63792,1.476612,15.28766,51.07442,69.111,..,5.616,..,..,-0.272766327,-2.256979503
2020,YR2020,Kiribati,KIR,..,48.12,..,..,..,..,..,42.84,..,10.97,..,-1.657458564,-3.38537208
2020,YR2020,"Korea, Dem. People's Rep.",PRK,73.445,..,44.1608,1.543326,13.83884,42.00035,71.194,..,3.064,..,..,..,..
2020,YR2020,"Korea, Rep.",KOR,62.81,62.81,5.371204,5.100363,24.64623,69.98257,60.342,60.34,3.93,3.93,..,-0.709415359,-0.846212238
2020,YR2020,Kosovo,XKX,..,33.66,..,..,..,..,..,25.09,..,25.46,..,-5.340275302,-5.406637944
2020,YR2020,Kuwait,KWT,69.978,..,1.998711,0.6038904,25.11132,72.88992,67.648,..,3.331,..,..,-8.855278885,-7.169356849
2020,YR2020,Kyrgyz Republic,KGZ,59.27,64.74,17.22514,1.914306,26.17405,56.60081,56.526,61.75,4.63,4.63,..,-8.398364296,-10.12044553
2020,YR2020,Lao PDR,LAO,58.935,..,58.75777,0.5316283,10.43939,30.80284,56.827,..,3.576,..,..,0.50303183,-0.970941437
2020,YR2020,Latvia,LVA,61.67,61.67,7.219761,4.627373,23.63836,69.14188,56.675,56.68,8.1,8.1,..,-2.202985338,-1.514811398
2020,YR2020,Lebanon,LBN,44.59,..,3.901967,9.051264,20.47,75.62797,38.806,..,12.971,..,..,-21.39989969,-19.74842848
2020,YR2020,Lesotho,LSO,64.144,..,30.47454,2.809147,34.38707,35.13839,52.303,..,18.461,..,..,-5.619402426,-6.808444709
2020,YR2020,Liberia,LBR,75.952,..,41.22857,1.518473,7.894853,50.87658,73.034,..,3.842,..,..,-2.982491276,-4.933202273
2020,YR2020,Libya,LBY,45.969,..,16.77207,2.789096,18.66846,64.55946,36.617,..,20.343,..,..,-29.78714799,-30.68253321
2020,YR2020,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Lithuania,LTU,62.61,62.61,5.689827,2.31254,25.36456,68.94569,57.294,57.3,8.49,8.49,..,-0.022073742,-0.048831011
2020,YR2020,Luxembourg,LUX,60.8,60.8,0.7757386,3.396063,10.36405,88.86021,56.684,56.69,6.77,6.77,..,-0.797435589,-2.436809269
2020,YR2020,"Macao SAR, China",MAC,67.615,..,1.280483,3.135309,11.33805,87.38121,65.877,..,2.57,2.57,..,-54.23590002,-55.09057267
2020,YR2020,Madagascar,MDG,84.713,..,74.25458,4.528303,10.21901,15.52639,82.711,..,2.363,..,..,-7.137671622,-9.414529773
2020,YR2020,Malawi,MWI,68.27,68.27,62.43581,1.399646,7.907463,29.65674,64.392,67.65,5.681,0.91,..,0.799998331,-1.85159978
2020,YR2020,Malaysia,MYS,65.274,68.44,9.950604,3.48848,27.75386,62.29552,62.311,65.33,4.54,4.54,..,-5.534435297,-6.661116651
2020,YR2020,Maldives,MDV,60.267,..,11.04547,3.178192,25.98755,62.96698,57.049,..,5.34,..,..,-33.49279579,-34.77655892
2020,YR2020,Mali,MLI,65.92,65.92,68.06181,0.6134751,9.306095,22.63208,63.593,63.59,3.53,3.53,..,-1.235450447,-4.29096596
2020,YR2020,Malta,MLT,61.64,62.27,1.100676,4.750765,18.28267,80.61665,58.959,59.56,4.35,4.35,..,-8.612490551,-10.61108026
2020,YR2020,Marshall Islands,MHL,..,..,..,..,..,..,..,..,..,..,..,-1.841596424,1.131667361
2020,YR2020,Mauritania,MRT,40.591,..,30.14241,3.844467,18.40677,51.45082,36.071,..,11.137,..,..,-0.938516151,-3.465477977
2020,YR2020,Mauritius,MUS,58.032,71.52,5.317968,3.022926,23.40438,71.27765,53.024,65.35,8.63,8.63,..,-14.597398,-14.59935427
2020,YR2020,Mexico,MEX,56.474,55.52,12.47543,4.749082,25.36003,62.16453,53.961,53.05,4.45,4.44,..,-7.98791234,-8.654637261
2020,YR2020,"Micronesia, Fed. Sts.",FSM,..,..,..,..,..,..,..,..,..,..,..,-1.765415152,-2.402459942
2020,YR2020,Moldova,MDA,40.32,69.68,38.18034,0.3629713,15.98988,45.82978,38.78,68.84,3.82,1.21,..,-8.27597832,-7.263269768
2020,YR2020,Monaco,MCO,..,..,..,..,..,..,..,..,..,..,..,-12.96513471,-12.70112125
2020,YR2020,Mongolia,MNG,60.88,60.88,25.14699,1.399211,20.3732,54.47973,56.868,56.86,6.59,6.59,..,-4.557751973,-6.351240603
2020,YR2020,Montenegro,MNE,53.35,53.35,7.504725,7.704797,18.43464,74.06063,43.811,43.81,17.88,17.88,..,-15.30689376,-15.20847458
2020,YR2020,Morocco,MAR,43.456,..,34.98889,2.306928,22.32355,42.68758,38.626,..,11.114,..,..,-7.187079577,-8.172741448
2020,YR2020,Mozambique,MOZ,78.089,..,70.83446,2.444473,8.92713,20.23841,75.14,..,3.776,..,..,-1.198548272,-4.027268749
2020,YR2020,Myanmar,MMR,60.15,60.15,46.46758,2.377248,18.5773,34.95513,59.26,59.26,1.48,1.48,..,3.1737744,2.434131087
2020,YR2020,Namibia,NAM,58.167,..,22.38087,6.320007,16.10677,61.51236,45.815,..,21.236,..,..,-8.10140078,-9.66882124
2020,YR2020,Nauru,NRU,..,..,..,..,..,..,..,..,..,..,..,4.237288136,2.688329652
2020,YR2020,Nepal,NPL,39.807,..,62.80514,1.014253,15.80062,21.39425,34.601,..,13.078,..,..,-2.369620627,-4.086568589
2020,YR2020,Netherlands,NLD,64.55,64.55,2.068772,3.897503,15.96049,81.97074,62.084,62.08,3.82,3.82,..,-3.886083918,-4.418555509
2020,YR2020,New Caledonia,NCL,57.532,57.79,3.630036,4.987552,27.47651,68.89346,49.731,49.95,13.56,13.56,..,-2.4,-2.837025618
2020,YR2020,New Zealand,NZL,70.24,70.24,6.006559,6.469955,20.38792,73.60552,67.009,67.01,4.6,4.6,..,-0.653921432,-2.820322501
2020,YR2020,Nicaragua,NIC,63.86,..,29.17457,5.282104,18.10328,52.72211,60.069,..,5.937,..,..,-1.766258452,-3.103558017
2020,YR2020,Niger,NER,72.778,..,71.13869,0.7425545,7.433686,21.42763,72.283,..,0.68,..,..,3.550227506,-0.238156789
2020,YR2020,Nigeria,NGA,58.311,..,35.75922,1.929295,12.39887,51.84192,54.812,..,5.999,..,..,-1.794253082,-4.16205929
2020,YR2020,North Macedonia,MKD,54.45,54.45,11.55415,3.692131,31.01617,57.42957,45.439,45.44,16.55,16.55,..,-6.110886711,-5.922295863
2020,YR2020,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,-29.68085106,-29.29654692
2020,YR2020,Norway,NOR,63.59,63.83,2.116523,1.596655,19.46123,78.42225,60.779,61.01,4.42,4.42,..,-1.278171785,-1.857696109
2020,YR2020,Oman,OMN,65.237,70.18,4.184162,1.050108,47.75627,48.05962,63.319,68.11,2.94,2.94,..,-3.3797144,-2.11716851
2020,YR2020,Pakistan,PAK,51.11,..,38.34922,1.349894,24.6569,36.99389,47.762,..,6.55,..,..,-1.274087443,-2.97029465
2020,YR2020,Palau,PLW,..,67.01,..,..,..,..,..,66.5,..,0.77,..,-9.107206884,-9.390425024
2020,YR2020,Panama,PAN,63.085,62.98,14.06161,2.189919,18.45558,67.4828,54.181,51.3,14.114,18.55,..,-17.66833271,-18.85438221
2020,YR2020,Papua New Guinea,PNG,46.961,..,17.75801,2.586734,9.458284,72.78374,45.696,..,2.694,..,..,-3.167381176,-5.224817586
2020,YR2020,Paraguay,PRY,70.12,70.12,21.27451,4.806118,19.08636,59.6391,64.826,64.82,7.55,7.55,..,-0.819785391,-2.148477897
2020,YR2020,Peru,PER,68.92,68.92,33.65575,2.960275,15.87501,50.46928,63.972,63.98,7.18,7.18,..,-10.86964078,-12.15393825
2020,YR2020,Philippines,PHL,54.75,54.75,24.76948,2.526169,18.30041,56.93011,53.37,53.37,2.52,2.52,..,-9.51829474,-10.97819414
2020,YR2020,Poland,POL,56.871,56.09,9.591492,3.82342,31.68234,58.72618,55.074,54.31,3.16,3.16,..,-2.020116215,-1.848440388
2020,YR2020,Portugal,PRT,58,58,5.37307,4.601023,24.77338,69.85357,54.056,54.06,6.8,6.8,..,-8.300516042,-8.396854511
2020,YR2020,Puerto Rico,PRI,40.2,..,1.224965,4.208345,12.49005,86.28508,36.626,..,8.89,..,..,-4.202806719,-6.767756465
2020,YR2020,Qatar,QAT,87.615,87.98,1.196064,0.3233756,53.97976,44.82413,87.493,86.31,0.14,0.14,..,-3.640449805,-2.005009486
2020,YR2020,Romania,ROU,55.06,55.06,20.5051,1.141302,29.72855,49.76635,52.29,52.29,5.03,5.03,..,-3.677510791,-3.145541561
2020,YR2020,Russian Federation,RUS,61.606,61.89,6.000813,1.346473,26.49887,67.50034,58.162,58.43,5.59,5.59,..,-2.653654501,-2.451026929
2020,YR2020,Rwanda,RWA,56.97,62.66,55.48949,0.0504185,17.54409,26.96642,49.558,55.25,13.01,11.83,..,-3.373986332,-5.662297223
2020,YR2020,Samoa,WSM,53.476,..,24.70634,2.723742,16.05811,59.23555,48.239,..,9.793,..,..,-3.108444011,-4.471685199
2020,YR2020,San Marino,SMR,..,98.44,..,..,..,..,..,92.82,..,7.23,..,-6.647910818,-6.178501365
2020,YR2020,Sao Tome and Principe,STP,53.537,..,18.35179,2.194661,19.77747,61.87074,45.269,..,15.443,..,..,3.024568211,1.119960636
2020,YR2020,Saudi Arabia,SAU,60.08,59.52,3.17081,3.73464,22.89738,73.93176,55.604,54.96,7.45,7.66,..,-4.341387678,-4.79246757
2020,YR2020,Senegal,SEN,50.228,..,22.59004,1.862292,21.79717,55.61281,48.466,..,3.509,..,..,1.342073773,-1.342145925
2020,YR2020,Serbia,SRB,54.331,53.96,14.56355,3.085841,27.94738,57.48911,49.436,49.09,9.01,9.01,..,-0.903218502,-0.240923959
2020,YR2020,Seychelles,SYC,..,65.92,..,..,..,..,..,63.08,..,4.31,..,-8.649206455,-9.425755928
2020,YR2020,Sierra Leone,SLE,53.298,..,43.6498,2.837317,11.40319,44.94701,51.394,..,3.572,..,..,-1.968486891,-4.196551048
2020,YR2020,Singapore,SGP,70.308,68.06,0.3370616,4.193602,14.57341,85.08953,67.426,64.5,4.1,4.1,..,-3.901053402,-3.600848086
2020,YR2020,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,-16.5,-17.88541716
2020,YR2020,Slovak Republic,SVK,59.04,59.04,2.581196,2.879195,36.54996,60.8688,55.09,55.07,6.69,6.72,..,-3.336244672,-3.419117124
2020,YR2020,Slovenia,SVN,57.76,57.79,4.096176,3.053207,34.04349,61.86033,54.889,54.9,4.97,4.99,..,-4.321369905,-4.960040833
2020,YR2020,Solomon Islands,SLB,83.213,..,38.60118,0.944374,10.61136,50.78717,82.471,..,0.892,..,..,-3.381116048,-5.645371054
2020,YR2020,Somalia,SOM,33.707,..,26.76543,1.084893,17.34024,55.89433,27.111,..,19.567,..,..,2.489374346,-0.954716484
2020,YR2020,South Africa,ZAF,54.7,54.7,21.44945,6.039929,17.64495,60.90558,41.386,41.39,24.34,24.34,..,-6.342471149,-7.481092762
2020,YR2020,South Sudan,SSD,69.892,..,62.64622,1.36109,12.77204,24.58174,60.285,..,13.745,..,..,..,..
2020,YR2020,Spain,ESP,56.325,56.71,3.985581,4.625084,20.53055,75.48384,47.577,47.9,15.53,15.53,..,-11.32543832,-11.75755913
2020,YR2020,Sri Lanka,LKA,51.469,50.49,26.17664,2.644371,27.61406,46.20929,48.793,47.79,5.2,5.36,..,-4.624515817,-5.129263121
2020,YR2020,St. Kitts and Nevis,KNA,..,..,..,..,..,..,..,..,..,..,..,-14.53052971,-14.40495012
2020,YR2020,St. Lucia,LCA,66.48,66.43,7.620108,4.559637,12.97075,79.40784,52.925,52.88,20.39,20.41,..,-24.36571221,-24.64168662
2020,YR2020,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..,..
